"","X1","X2","X3","X4","X5"
"5845","red","red","red","red","green"
"5846","red","red","red","red","green"
"5847","red","red","red","red","red"
"5848","red","red","red","red","red"
"5849","red","red","red","red","red"
"5850","red","red","red","red","red"
"5851","red","red","red","red","red"
"5852","red","red","red","red","red"
"5853","red","red","red","red","red"
"5854","red","red","red","red","red"
"5855","red","red","red","red","green"
"5856","green","red","red","red","red"
"5857","red","red","red","red","red"
"5858","red","red","red","red","red"
"5859","red","red","red","green","red"
"5860","red","red","red","red","red"
"5861","red","red","red","red","red"
"5862","red","red","red","red","red"
"5863","red","red","red","red","red"
"5864","red","red","red","red","red"
"5865","red","red","green","red","red"
"5866","red","red","red","red","red"
"5867","red","red","red","red","red"
"5868","red","green","red","red","red"
"5869","red","red","red","red","red"
"5870","red","red","red","red","red"
"5871","red","green","red","green","red"
"5872","red","red","red","red","red"
"5873","red","red","red","red","red"
"5874","red","red","red","red","red"
"5875","green","red","red","red","red"
"5876","red","red","red","red","red"
"5877","red","red","red","red","red"
"5878","green","red","red","red","red"
"5879","red","red","green","red","red"
"5880","green","green","green","green","green"
"5881","red","red","red","red","red"
"5882","red","red","red","red","green"
"5883","red","red","red","red","red"
"5884","red","red","red","red","red"
"5885","red","red","red","red","red"
"5886","red","red","green","red","red"
"5887","red","red","green","red","red"
"5888","red","red","red","red","red"
"5889","red","green","green","green","green"
"5890","red","red","red","red","red"
"5891","red","red","red","red","red"
"5892","red","red","red","red","red"
"5893","red","red","red","green","red"
"5894","red","red","red","red","red"
"5895","red","red","red","red","red"
"5896","red","green","red","green","red"
"5897","red","red","red","red","red"
"5898","green","green","green","green","green"
"5899","red","red","red","red","red"
"5900","red","red","red","red","red"
"5901","red","red","red","red","red"
"5902","red","red","red","red","red"
"5903","red","green","red","red","red"
"5904","red","red","red","red","red"
"5905","green","red","red","red","red"
"5906","red","red","red","red","red"
"5907","red","red","red","red","red"
"5908","red","red","red","red","red"
"5909","red","red","red","red","red"
"5910","green","green","red","red","red"
"5911","red","red","red","red","red"
"5912","red","red","red","red","red"
"5913","red","red","green","red","red"
"5914","red","red","red","red","red"
"5915","red","red","red","red","red"
"5916","red","red","red","red","green"
"5917","red","red","red","red","red"
"5918","red","red","red","red","red"
"5919","red","red","red","red","green"
"5920","red","red","red","red","red"
"5921","red","red","red","red","red"
"5922","red","green","green","green","green"
"5923","red","red","red","red","red"
"5924","red","red","red","red","red"
"5925","red","red","red","red","red"
"5926","red","red","red","red","red"
"5927","red","red","red","red","red"
"5928","red","red","red","green","red"
"5929","red","red","red","red","red"
"5930","red","red","red","red","red"
"5931","red","red","red","red","red"
"5932","red","red","red","red","red"
"5933","red","green","green","green","green"
"5934","red","red","red","red","red"
"5935","red","red","red","red","red"
"5936","green","red","red","red","red"
"5937","red","red","red","red","red"
"5938","green","red","red","red","red"
"5939","red","red","red","red","red"
"5940","green","red","red","red","red"
"5941","red","red","red","red","red"
"5942","red","red","red","red","red"
"5943","red","red","red","red","red"
"5944","red","red","red","red","red"
"5945","red","red","red","red","red"
"5946","red","red","red","red","red"
"5947","red","red","red","red","red"
"5948","red","red","red","red","red"
"5949","red","red","red","red","red"
"5950","red","red","red","red","red"
"5951","red","red","red","red","red"
"5952","red","green","green","red","red"
"5953","red","red","red","red","red"
"5954","red","red","red","green","red"
"5955","red","red","red","red","red"
"5956","red","red","red","red","red"
"5957","red","red","red","red","red"
"5958","red","red","red","red","red"
"5959","red","red","red","red","red"
"5960","red","red","red","red","red"
"5961","red","red","red","red","red"
"5962","red","red","red","red","red"
"5963","red","red","red","red","red"
"5964","red","red","red","red","red"
"5965","red","red","red","red","red"
"5966","red","red","red","red","red"
"5967","red","red","red","red","red"
"5968","red","red","red","red","red"
"5969","red","red","red","red","red"
"5970","green","red","red","green","red"
"5971","red","red","red","red","red"
"5972","red","red","red","red","green"
"5973","red","red","red","red","green"
"5974","red","red","red","red","red"
"5975","red","red","red","red","red"
"5976","red","red","red","red","red"
"5977","red","green","red","red","red"
"5978","red","red","red","red","red"
"5979","red","red","red","red","red"
"5980","red","red","red","red","red"
"5981","red","red","red","red","red"
"5982","red","red","red","red","red"
"5983","red","red","red","red","green"
"5984","red","red","green","red","red"
"5985","red","red","red","red","red"
"5986","red","red","red","red","red"
"5987","red","red","red","red","red"
"5988","red","red","red","red","red"
"5989","red","red","red","red","red"
"5990","red","red","red","red","red"
"5991","red","red","red","red","red"
"5992","red","red","red","red","red"
"5993","red","red","red","red","red"
"5994","green","red","red","red","red"
"5995","red","red","red","red","red"
"5996","red","red","red","red","red"
"5997","red","red","red","red","red"
"5998","red","red","red","red","red"
"5999","red","red","red","red","red"
"6000","green","red","red","red","red"
"6001","red","red","red","red","red"
"6002","red","red","red","red","red"
"6003","red","green","red","red","red"
"6004","green","green","red","red","red"
"6005","red","red","red","red","red"
"6006","red","red","red","red","red"
"6007","red","red","red","red","red"
"6008","green","red","red","green","red"
"6009","red","red","red","red","red"
"6010","red","red","red","red","green"
"6011","red","red","red","red","red"
"6012","red","red","red","red","red"
"6013","red","red","red","red","red"
"6014","red","red","red","red","red"
"6015","red","red","red","red","red"
"6016","red","red","red","red","red"
"6017","red","red","red","red","red"
"6018","red","red","red","red","red"
"6019","red","green","green","green","green"
"6020","red","red","red","red","red"
"6021","red","red","red","red","red"
"6022","red","red","red","red","red"
"6023","red","green","green","green","green"
"6024","red","red","red","red","red"
"6025","red","red","red","red","red"
"6026","red","red","red","red","red"
"6027","red","red","red","red","red"
"6028","red","red","red","green","red"
"6029","red","red","red","red","red"
"6030","red","red","red","red","red"
"6031","red","green","red","red","red"
"6032","red","red","red","red","red"
"6033","red","red","red","red","red"
"6034","red","red","red","red","green"
"6035","red","red","red","red","red"
"6036","red","red","red","green","red"
"6037","red","red","red","red","red"
"6038","red","red","red","red","red"
"6039","red","green","red","red","red"
"6040","red","red","red","red","red"
"6041","red","red","red","red","red"
"6042","red","red","red","red","red"
"6043","red","red","red","red","red"
"6044","red","red","red","red","red"
"6045","green","red","red","red","red"
"6046","red","red","red","red","red"
"6047","red","red","red","red","red"
"6048","red","red","red","red","red"
"6049","red","red","red","red","red"
"6050","red","red","red","red","red"
"6051","red","red","red","red","red"
"6052","red","red","red","red","red"
"6053","red","red","green","red","green"
"6054","red","red","red","red","green"
"6055","red","red","red","red","red"
"6056","red","red","red","red","red"
"6057","red","red","red","red","red"
"6058","red","red","red","red","red"
"6059","red","red","red","red","red"
"6060","red","red","red","red","red"
"6061","red","red","red","red","red"
"6062","red","red","green","red","red"
"6063","red","red","red","red","red"
"6064","green","red","red","red","red"
"6065","red","red","red","red","red"
"6066","red","red","red","red","green"
"6067","red","red","red","red","red"
"6068","red","red","red","red","red"
"6069","red","red","red","red","red"
"6070","red","red","red","red","red"
"6071","red","red","green","red","red"
"6072","red","red","green","red","red"
"6073","red","red","red","red","red"
"6074","red","red","red","red","red"
"6075","red","green","green","green","red"
"6076","red","red","red","red","red"
"6077","red","red","red","red","red"
"6078","red","red","red","red","red"
"6079","red","green","red","red","red"
"6080","red","red","red","red","red"
"6081","red","red","red","red","red"
"6082","red","red","red","red","red"
"6083","red","red","red","red","red"
"6084","red","red","red","red","red"
"6085","red","red","red","red","red"
"6086","green","red","red","green","red"
"6087","red","red","red","red","red"
"6088","red","red","red","red","red"
"6089","red","red","red","red","red"
"6090","red","red","red","red","red"
"6091","green","red","red","red","red"
"6092","red","red","red","red","red"
"6093","red","red","red","red","red"
"6094","red","green","green","green","green"
"6095","red","red","red","red","red"
"6096","red","red","red","red","red"
"6097","red","red","red","red","red"
"6098","red","red","red","red","red"
"6099","red","red","red","green","red"
"6100","red","red","red","red","red"
"6101","red","red","red","red","red"
"6102","green","red","red","green","red"
"6103","red","red","red","red","red"
"6104","red","red","red","red","red"
"6105","red","red","red","red","red"
"6106","red","red","red","red","red"
"6107","red","green","red","red","red"
"6108","red","red","red","red","red"
"6109","red","red","red","red","red"
"6110","red","red","red","red","red"
"6111","red","red","red","red","red"
"6112","red","red","red","red","red"
"6113","red","red","red","red","red"
"6114","red","red","red","red","red"
"6115","red","red","red","red","red"
"6116","red","red","red","red","red"
"6117","red","red","red","red","red"
"6118","red","red","red","red","green"
"6119","red","red","red","red","red"
"6120","red","red","red","red","green"
"6121","red","green","red","red","red"
"6122","green","red","red","red","red"
"6123","red","red","red","red","red"
"6124","red","red","red","red","red"
"6125","red","red","green","red","red"
"6126","red","red","red","red","red"
"6127","red","red","red","red","red"
"6128","red","red","red","red","green"
"6129","red","red","red","red","red"
"6130","red","red","red","red","red"
"6131","red","red","red","red","red"
"6132","red","red","red","red","red"
"6133","red","green","green","green","green"
"6134","red","red","red","red","red"
"6135","red","red","red","red","red"
"6136","red","red","red","red","red"
"6137","red","red","red","red","red"
"6138","red","red","red","red","red"
"6139","red","red","red","red","red"
"6140","red","red","red","red","red"
"6141","red","red","red","red","red"
"6142","red","green","red","red","red"
"6143","red","red","red","red","red"
"6144","red","red","red","red","red"
"6145","red","red","red","red","red"
"6146","red","red","red","red","red"
"6147","red","red","red","red","red"
"6148","red","red","red","red","red"
"6149","red","red","red","red","red"
"6150","red","red","red","red","red"
"6151","red","red","red","red","red"
"6152","red","red","green","red","red"
"6153","red","red","red","red","red"
"6154","red","green","green","green","green"
"6155","red","red","red","red","red"
"6156","red","red","red","red","green"
"6157","red","red","red","red","red"
"6158","red","red","red","red","red"
"6159","red","red","red","red","red"
"6160","red","red","red","red","red"
"6161","red","red","red","red","red"
"6162","red","green","green","green","green"
"6163","red","red","red","red","red"
"6164","red","red","red","red","red"
"6165","red","red","red","red","red"
"6166","red","red","red","green","red"
"6167","red","red","red","red","red"
"6168","green","red","red","red","red"
"6169","red","red","red","red","red"
"6170","red","red","red","red","red"
"6171","red","red","red","red","green"
"6172","red","red","red","red","red"
"6173","red","red","red","green","red"
"6174","red","red","red","red","red"
"6175","red","red","red","red","red"
"6176","red","red","red","red","red"
"6177","red","red","red","red","red"
"6178","red","red","red","red","red"
"6179","red","red","red","red","green"
"6180","red","red","red","red","red"
"6181","red","red","red","red","red"
"6182","red","red","red","red","red"
"6183","red","red","red","red","red"
"6184","red","red","red","red","red"
"6185","green","red","red","red","red"
"6186","red","red","red","red","red"
"6187","red","red","red","red","red"
"6188","red","red","red","red","red"
"6189","red","green","red","red","red"
"6190","red","red","red","red","red"
"6191","red","red","green","red","red"
"6192","green","red","red","red","red"
"6193","red","red","red","red","red"
"6194","red","red","red","red","red"
"6195","red","red","red","red","green"
"6196","red","red","red","red","red"
"6197","red","green","red","red","red"
"6198","red","red","red","red","red"
"6199","red","red","red","red","red"
"6200","red","red","red","red","red"
"6201","red","red","red","red","red"
"6202","green","red","red","red","red"
"6203","red","red","red","red","red"
"6204","red","red","red","red","red"
"6205","red","red","red","red","red"
"6206","red","red","red","red","red"
"6207","green","red","red","red","red"
"6208","red","red","red","red","red"
"6209","red","green","green","green","green"
"6210","red","red","red","red","red"
"6211","red","red","red","red","green"
"6212","red","green","green","green","green"
"6213","red","red","red","green","red"
"6214","red","red","red","red","red"
"6215","red","red","red","red","red"
"6216","red","red","red","red","red"
"6217","green","red","red","red","red"
"6218","red","red","red","red","red"
"6219","red","red","red","red","red"
"6220","red","red","red","red","red"
"6221","red","red","red","red","red"
"6222","green","red","red","red","red"
"6223","red","red","green","red","red"
"6224","red","red","red","red","green"
"6225","red","green","green","red","red"
"6226","red","red","red","red","red"
"6227","red","red","green","red","red"
"6228","red","red","red","red","red"
"6229","red","red","red","red","red"
"6230","red","red","red","red","red"
"6231","red","red","red","red","red"
"6232","red","red","red","green","red"
"6233","red","red","red","red","red"
"6234","red","red","red","green","green"
"6235","red","red","red","red","red"
"6236","red","red","red","red","red"
"6237","green","green","green","green","green"
"6238","red","red","red","red","red"
"6239","red","red","red","red","red"
"6240","red","red","red","red","red"
"6241","red","red","red","red","red"
"6242","red","red","red","red","red"
"6243","red","green","green","green","green"
"6244","red","red","red","red","red"
"6245","red","green","red","red","red"
"6246","red","green","green","red","red"
"6247","green","red","green","red","red"
"6248","green","red","red","red","red"
"6249","red","red","red","red","red"
"6250","red","red","red","red","red"
"6251","red","red","red","red","red"
"6252","red","red","red","red","red"
"6253","red","red","red","red","red"
"6254","red","red","red","red","red"
"6255","red","red","red","red","red"
"6256","red","red","red","red","red"
"6257","red","red","red","red","red"
"6258","red","red","red","red","red"
"6259","red","red","red","green","red"
"6260","red","red","red","red","red"
"6261","red","red","red","red","red"
"6262","red","red","red","red","red"
"6263","red","red","red","red","red"
"6264","red","red","red","red","red"
"6265","red","red","red","red","red"
"6266","red","green","green","green","green"
"6267","green","red","red","red","red"
"6268","red","red","red","red","red"
"6269","red","red","red","green","red"
"6270","red","red","red","red","red"
"6271","red","red","red","red","red"
"6272","red","green","green","red","red"
"6273","red","red","red","red","red"
"6274","red","red","red","red","red"
"6275","red","red","red","red","red"
"6276","red","red","red","red","red"
"6277","red","red","red","red","red"
"6278","red","red","red","red","red"
"6279","red","red","red","red","red"
"6280","red","red","red","red","red"
"6281","red","red","red","red","red"
"6282","red","red","red","red","red"
"6283","red","red","red","red","red"
"6284","red","red","red","red","red"
"6285","red","red","red","red","red"
"6286","red","red","red","red","red"
"6287","red","red","red","red","red"
"6288","red","red","green","red","red"
"6289","red","red","red","red","red"
"6290","red","red","red","red","red"
"6291","red","red","red","green","red"
"6292","red","red","red","red","red"
"6293","red","red","red","green","red"
"6294","red","red","red","red","red"
"6295","red","red","red","red","red"
"6296","red","red","red","red","red"
"6297","red","red","red","red","red"
"6298","red","red","red","red","red"
"6299","red","red","red","red","red"
"6300","red","red","red","red","red"
"6301","red","red","red","red","red"
"6302","red","red","red","red","red"
"6303","red","red","green","red","red"
"6304","red","red","red","red","red"
"6305","red","red","red","red","red"
"6306","red","green","green","green","green"
"6307","red","red","red","red","red"
"6308","red","red","red","red","red"
"6309","green","red","red","red","red"
"6310","red","green","green","green","green"
"6311","red","red","red","green","green"
"6312","red","red","red","red","red"
"6313","red","red","red","red","red"
"6314","red","red","red","red","red"
"6315","red","red","red","red","red"
"6316","red","red","red","red","red"
"6317","red","red","red","red","green"
"6318","red","red","red","red","red"
"6319","green","green","green","green","red"
"6320","red","red","red","red","red"
"6321","red","red","red","red","red"
"6322","red","green","green","green","green"
"6323","red","red","red","red","red"
"6324","red","green","green","green","green"
"6325","red","red","red","red","green"
"6326","red","red","red","red","red"
"6327","red","red","red","red","red"
"6328","red","red","red","red","red"
"6329","red","red","red","red","red"
"6330","red","green","red","red","red"
"6331","green","red","red","red","red"
"6332","red","red","red","red","red"
"6333","red","red","red","red","red"
"6334","red","red","red","green","red"
"6335","red","red","red","red","red"
"6336","red","red","red","red","red"
"6337","red","red","red","red","red"
"6338","red","red","red","red","red"
"6339","red","red","red","red","red"
"6340","red","red","red","red","red"
"6341","red","red","red","red","red"
"6342","red","red","red","red","red"
"6343","red","red","red","red","red"
"6344","red","red","red","green","red"
"6345","red","red","red","red","red"
"6346","red","red","red","red","red"
"6347","green","red","red","red","red"
"6348","red","green","green","green","red"
"6349","red","red","red","red","red"
"6350","green","red","red","red","green"
"6351","red","red","red","red","red"
"6352","red","red","red","red","red"
"6353","red","red","red","green","red"
"6354","green","red","red","red","red"
"6355","red","red","red","red","red"
"6356","red","red","red","red","red"
"6357","red","red","red","red","red"
"6358","red","red","green","red","red"
"6359","green","red","red","red","red"
"6360","red","red","red","green","red"
"6361","red","red","red","red","red"
"6362","red","red","red","red","green"
"6363","green","red","red","green","red"
"6364","red","red","red","red","red"
"6365","red","red","red","red","red"
"6366","red","red","red","red","red"
"6367","red","red","red","red","red"
"6368","red","red","red","red","green"
"6369","red","red","red","red","red"
"6370","red","red","red","red","red"
"6371","red","red","red","red","red"
"6372","green","red","red","red","red"
"6373","red","green","red","red","red"
"6374","red","red","red","red","red"
"6375","red","red","red","red","red"
"6376","red","red","red","red","red"
"6377","red","red","red","red","red"
"6378","red","red","red","red","red"
"6379","red","red","red","red","red"
"6380","red","red","red","red","red"
"6381","red","red","red","red","red"
"6382","red","red","red","red","red"
"6383","red","red","red","red","red"
"6384","red","red","red","red","red"
"6385","red","red","red","red","red"
"6386","red","red","red","red","red"
"6387","red","red","red","red","red"
"6388","red","red","red","red","red"
"6389","red","red","red","red","red"
"6390","red","red","red","red","red"
"6391","red","red","red","red","red"
"6392","red","red","red","red","red"
"6393","red","red","red","red","red"
"6394","red","red","red","red","red"
"6395","red","red","red","red","red"
"6396","red","red","red","red","red"
"6397","red","red","red","red","red"
"6398","red","red","red","red","red"
"6399","red","red","red","red","red"
"6400","green","red","red","green","red"
"6401","red","red","red","red","red"
"6402","red","red","red","red","red"
"6403","red","red","red","red","red"
"6404","red","red","red","red","red"
"6405","red","red","red","red","red"
"6406","red","red","red","red","green"
"6407","red","red","red","red","red"
"6408","green","red","red","red","red"
"6409","red","red","red","red","red"
"6410","red","red","red","red","red"
"6411","red","red","red","red","red"
"6412","red","red","red","red","red"
"6413","red","red","red","red","red"
"6414","red","red","red","red","red"
"6415","red","red","red","red","red"
"6416","red","red","red","red","red"
"6417","green","red","red","red","red"
"6418","red","red","red","red","red"
"6419","red","green","red","red","red"
"6420","red","red","green","red","green"
"6421","red","red","red","red","red"
"6422","red","red","red","red","green"
"6423","red","green","green","green","red"
"6424","red","red","red","red","red"
"6425","red","red","red","red","red"
"6426","red","red","red","red","green"
"6427","red","red","red","red","red"
"6428","red","red","red","red","red"
"6429","red","red","red","red","red"
"6430","red","red","red","red","red"
"6431","red","red","red","red","red"
"6432","red","red","red","green","red"
"6433","red","red","red","red","red"
"6434","red","green","green","green","green"
"6435","red","red","red","red","green"
"6436","red","green","green","red","red"
"6437","red","red","red","red","red"
"6438","red","red","red","red","red"
"6439","green","green","green","green","green"
"6440","red","red","red","red","red"
"6441","red","red","red","red","red"
"6442","red","red","red","red","green"
"6443","red","red","red","red","green"
"6444","red","red","red","red","red"
"6445","red","red","red","red","red"
"6446","green","green","green","red","red"
"6447","red","red","red","red","red"
"6448","red","red","red","red","red"
"6449","red","red","red","red","red"
"6450","red","red","red","red","red"
"6451","red","red","red","red","red"
"6452","red","red","red","red","red"
"6453","green","red","red","red","red"
"6454","red","red","red","red","red"
"6455","red","red","red","red","red"
"6456","red","red","red","red","red"
"6457","green","red","red","red","red"
"6458","red","red","red","red","green"
"6459","red","red","red","green","red"
"6460","red","red","red","red","red"
"6461","red","red","red","red","red"
"6462","red","red","red","red","red"
"6463","green","red","red","red","red"
"6464","red","red","red","red","red"
"6465","red","red","red","red","red"
"6466","red","red","green","red","red"
"6467","red","red","red","red","red"
"6468","red","red","red","red","red"
"6469","red","red","red","red","red"
"6470","red","red","red","red","red"
"6471","red","red","red","red","red"
"6472","red","red","red","red","red"
"6473","red","red","red","red","red"
"6474","red","red","red","red","red"
"6475","red","red","green","red","red"
"6476","red","red","red","red","red"
"6477","red","red","red","red","red"
"6478","red","red","red","red","red"
"6479","red","red","red","red","red"
"6480","red","red","red","red","red"
"6481","red","red","red","red","red"
"6482","red","red","red","red","red"
"6483","green","red","red","red","red"
"6484","red","red","red","red","red"
"6485","red","green","red","red","red"
"6486","green","red","red","red","red"
"6487","red","red","red","red","red"
"6488","red","red","green","red","red"
"6489","red","red","red","red","red"
"6490","red","red","red","red","red"
"6491","red","red","red","red","red"
"6492","red","red","red","red","red"
"6493","red","red","red","red","red"
"6494","red","red","red","red","red"
"6495","red","red","red","red","red"
"6496","red","red","red","red","red"
"6497","red","red","red","red","red"
"6498","red","red","red","red","red"
"6499","red","red","red","red","red"
"6500","red","red","red","red","red"
"6501","red","green","green","green","red"
"6502","green","red","red","green","green"
"6503","red","red","red","red","red"
"6504","red","red","green","red","red"
"6505","red","red","red","red","red"
"6506","red","red","red","red","red"
"6507","red","red","red","red","red"
"6508","red","green","red","red","red"
"6509","red","red","red","red","green"
"6510","green","red","red","red","red"
"6511","red","red","red","red","red"
"6512","red","red","red","red","red"
"6513","red","red","red","red","red"
"6514","red","red","red","red","red"
"6515","red","red","red","red","red"
"6516","red","red","red","red","red"
"6517","red","red","red","red","red"
"6518","red","red","red","red","red"
"6519","green","red","red","red","red"
"6520","red","red","red","red","red"
"6521","red","red","red","red","red"
"6522","red","red","red","red","red"
"6523","red","red","red","red","red"
"6524","red","red","red","red","red"
"6525","red","red","red","red","red"
"6526","red","red","red","red","red"
"6527","red","red","green","red","red"
"6528","red","red","red","red","red"
"6529","red","green","green","green","green"
"6530","red","red","red","red","red"
"6531","red","red","red","red","red"
"6532","red","green","green","green","green"
"6533","red","red","red","red","red"
"6534","green","red","red","red","red"
"6535","red","red","red","red","red"
"6536","green","green","green","green","green"
"6537","red","red","red","red","red"
"6538","green","red","red","red","red"
"6539","red","green","red","red","green"
"6540","red","red","red","red","green"
"6541","red","red","green","red","red"
"6542","red","red","red","red","red"
"6543","red","red","red","red","red"
"6544","red","red","red","red","red"
"6545","red","red","red","red","red"
"6546","red","red","red","red","red"
"6547","red","red","red","red","red"
"6548","red","red","red","red","red"
"6549","red","red","red","red","red"
"6550","red","red","red","red","red"
"6551","red","red","red","red","red"
"6552","red","red","red","red","red"
"6553","red","red","red","red","red"
"6554","red","red","red","red","red"
"6555","red","red","red","red","red"
"6556","red","red","red","red","red"
"6557","red","red","green","red","red"
"6558","red","red","red","red","red"
"6559","red","red","red","red","red"
"6560","red","green","red","red","green"
"6561","red","red","red","red","red"
"6562","red","red","red","red","red"
"6563","red","red","red","red","red"
"6564","red","red","red","red","red"
"6565","red","red","red","red","red"
"6566","red","red","red","red","red"
"6567","green","red","red","red","red"
"6568","red","red","red","red","red"
"6569","green","red","red","red","red"
"6570","red","red","red","red","red"
"6571","red","red","red","red","red"
"6572","red","red","red","red","red"
"6573","red","red","red","red","red"
"6574","red","red","red","red","red"
"6575","red","red","red","red","red"
"6576","red","red","red","red","red"
"6577","red","red","red","red","green"
"6578","red","red","red","red","red"
"6579","red","red","red","red","red"
"6580","green","red","red","red","red"
"6581","red","red","red","red","red"
"6582","red","red","red","red","red"
"6583","red","red","red","red","red"
"6584","red","red","red","red","red"
"6585","red","red","red","red","red"
"6586","red","red","red","red","red"
"6587","red","red","red","red","red"
"6588","red","red","red","red","red"
"6589","red","red","green","red","red"
"6590","red","red","red","red","red"
"6591","green","red","red","red","red"
"6592","red","red","red","red","red"
"6593","red","red","green","red","red"
"6594","red","red","red","red","red"
"6595","red","red","red","red","red"
"6596","red","red","red","red","red"
"6597","red","red","red","red","red"
"6598","red","red","red","red","red"
"6599","red","red","red","red","red"
"6600","red","red","red","red","red"
"6601","red","red","red","red","red"
"6602","red","red","red","red","red"
"6603","red","red","red","red","red"
"6604","red","red","red","red","red"
"6605","red","red","red","red","red"
"6606","red","red","red","red","red"
"6607","red","red","red","red","red"
"6608","red","red","red","red","red"
"6609","red","green","red","red","red"
"6610","red","green","green","green","green"
"6611","red","red","red","red","red"
"6612","red","red","red","red","red"
"6613","red","red","red","red","red"
"6614","red","red","red","green","red"
"6615","red","red","red","red","red"
"6616","red","red","red","red","red"
"6617","red","red","red","red","red"
"6618","red","red","red","green","red"
"6619","red","red","red","green","green"
"6620","red","red","red","red","red"
"6621","green","red","red","red","red"
"6622","red","red","red","red","red"
"6623","red","red","red","red","red"
"6624","red","red","red","red","red"
"6625","red","red","red","red","red"
"6626","red","red","red","red","red"
"6627","red","red","red","red","red"
"6628","red","red","red","red","red"
"6629","red","red","red","red","red"
"6630","red","red","red","red","red"
"6631","red","red","red","red","red"
"6632","red","red","red","red","red"
"6633","red","red","red","red","red"
"6634","green","red","red","red","green"
"6635","red","red","red","red","red"
"6636","red","red","red","red","red"
"6637","red","red","red","red","red"
"6638","red","red","red","red","red"
"6639","red","red","red","red","red"
"6640","red","red","red","red","red"
"6641","red","red","red","red","red"
"6642","red","red","red","red","red"
"6643","red","red","red","green","red"
"6644","red","red","red","red","red"
"6645","red","red","red","red","red"
"6646","red","red","red","red","red"
"6647","red","red","red","red","red"
"6648","red","green","red","red","red"
"6649","red","red","green","red","red"
"6650","red","red","red","red","green"
"6651","red","red","red","red","red"
"6652","red","red","red","red","red"
"6653","red","red","green","red","red"
"6654","green","red","green","red","red"
"6655","red","red","red","red","red"
"6656","green","red","red","red","red"
"6657","red","red","red","red","red"
"6658","red","red","red","red","red"
"6659","red","green","red","red","green"
"6660","red","green","green","green","green"
"6661","red","red","red","red","red"
"6662","red","red","red","red","red"
"6663","red","red","red","red","red"
"6664","red","red","red","red","red"
"6665","red","red","red","red","red"
"6666","red","red","red","red","red"
"6667","green","red","red","red","red"
"6668","red","red","red","red","red"
"6669","red","red","red","red","red"
"6670","red","red","red","green","red"
"6671","red","red","red","red","red"
"6672","red","red","red","red","red"
"6673","red","green","green","green","red"
"6674","red","red","red","red","red"
"6675","red","red","red","red","red"
"6676","red","red","red","red","red"
"6677","red","red","red","red","red"
"6678","red","red","red","red","red"
"6679","red","red","red","red","red"
"6680","red","red","red","red","red"
"6681","red","red","red","red","red"
"6682","green","red","red","red","red"
"6683","red","red","red","red","red"
"6684","red","green","green","green","green"
"6685","red","red","red","red","red"
"6686","red","green","green","green","green"
"6687","red","red","red","red","red"
"6688","red","red","red","green","red"
"6689","red","red","red","red","red"
"6690","red","red","red","red","red"
"6691","red","red","red","green","red"
"6692","red","red","red","red","red"
"6693","red","red","red","red","red"
"6694","red","green","green","red","red"
"6695","red","red","red","red","red"
"6696","red","red","green","red","green"
"6697","green","red","red","red","red"
"6698","red","red","red","red","red"
"6699","red","red","red","red","red"
"6700","red","red","red","red","red"
"6701","red","red","red","red","green"
"6702","red","green","green","green","green"
"6703","red","red","red","red","red"
"6704","red","red","red","red","red"
"6705","red","red","red","red","red"
"6706","red","red","red","red","green"
"6707","red","red","red","red","red"
"6708","green","red","red","red","red"
"6709","red","green","green","green","green"
"6710","red","red","red","red","red"
"6711","red","red","red","red","red"
"6712","red","red","red","red","red"
"6713","green","red","red","red","red"
"6714","red","red","red","red","red"
"6715","red","red","red","red","red"
"6716","red","red","red","red","red"
"6717","green","red","red","red","red"
"6718","red","red","red","red","red"
"6719","red","red","red","red","red"
"6720","red","red","red","red","red"
"6721","red","red","red","red","red"
"6722","red","red","red","red","green"
"6723","red","red","red","red","red"
"6724","red","red","green","red","red"
"6725","red","green","green","green","green"
"6726","red","red","red","red","red"
"6727","red","red","green","red","red"
"6728","red","red","red","red","red"
"6729","red","red","red","red","red"
"6730","green","red","red","red","red"
"6731","red","red","red","red","red"
"6732","red","red","red","red","red"
"6733","red","red","red","red","green"
"6734","red","red","red","green","red"
"6735","red","red","red","red","red"
"6736","red","green","green","red","red"
"6737","red","red","red","red","red"
"6738","red","red","red","red","red"
"6739","red","red","red","red","red"
"6740","red","red","red","red","red"
"6741","red","red","red","red","red"
"6742","red","red","red","green","red"
"6743","green","red","red","red","red"
"6744","red","red","red","red","red"
"6745","red","red","red","red","red"
"6746","green","red","red","red","red"
"6747","red","red","red","red","red"
"6748","red","red","red","red","red"
"6749","red","red","red","green","red"
"6750","red","red","red","red","red"
"6751","red","red","red","red","red"
"6752","red","red","red","green","red"
"6753","red","red","red","red","red"
"6754","green","red","red","red","red"
"6755","red","red","red","red","red"
"6756","red","red","red","red","red"
"6757","red","red","red","red","red"
"6758","red","red","red","red","red"
"6759","red","green","green","green","green"
"6760","red","red","red","red","red"
"6761","red","red","red","red","red"
"6762","red","red","red","red","red"
"6763","green","green","green","red","red"
"6764","red","red","red","red","red"
"6765","red","red","red","red","red"
"6766","red","red","red","red","red"
"6767","red","red","red","red","red"
"6768","red","red","red","red","red"
"6769","red","red","red","red","red"
"6770","red","red","red","red","red"
"6771","red","red","red","red","red"
"6772","red","red","green","red","red"
"6773","red","red","red","green","red"
"6774","red","red","red","red","red"
"6775","red","red","red","green","red"
"6776","red","red","red","red","red"
